lng,lat,region,pass_no,wave,hand_labelled,region_finished
21.16166,38.66919,Greece,7,3,0,2026-08-30T14:55
26.22340,40.92900,Greece,7,3,0,2026-08-30T14:55
23.70012,41.07362,Greece,7,3,0,2026-08-30T14:55
22.49476,40.80557,Greece,7,3,0,2026-08-30T14:55
21.71313,39.57955,Greece,7,3,0,2026-08-30T14:55
22.76246,38.71016,Greece,7,3,0,2026-08-30T14:55
22.53087,40.80692,Greece,7,3,0,2026-08-30T14:55
22.78446,38.54810,Greece,7,3,0,2026-08-30T14:55
22.47787,40.84464,Greece,7,3,0,2026-08-30T14:55
22.98209,40.79982,Greece,7,3,0,2026-08-30T14:55
22.66589,40.78805,Greece,7,3,0,2026-08-30T14:55
23.87412,41.02116,Greece,7,3,0,2026-08-30T14:55
22.32552,39.03921,Greece,7,3,0,2026-08-30T14:55
23.77594,38.43797,Greece,7,3,0,2026-08-30T14:55
23.37960,40.05260,Greece,7,3,0,2026-08-30T14:55
24.86829,41.02862,Greece,7,3,0,2026-08-30T14:55
19.83592,39.62599,Greece,7,3,0,2026-08-30T14:55
22.73146,38.87670,Greece,7,3,0,2026-08-30T14:55
23.05216,40.49574,Greece,7,3,0,2026-08-30T14:55
23.03141,40.79398,Greece,7,3,0,2026-08-30T14:55
22.91301,40.45028,Greece,7,3,0,2026-08-30T14:55
25.08676,41.12186,Greece,7,3,0,2026-08-30T14:55
25.95866,40.91175,Greece,7,3,0,2026-08-30T14:55
21.24520,37.93922,Greece,7,3,0,2026-08-30T14:55
22.24359,40.81248,Greece,7,3,0,2026-08-30T14:55
26.25573,40.97373,Greece,7,3,0,2026-08-30T14:55
22.13552,39.30574,Greece,7,3,0,2026-08-30T14:55
23.77064,38.46177,Greece,7,3,0,2026-08-30T14:55
22.97904,40.86108,Greece,7,3,0,2026-08-30T14:55
21.15492,38.68177,Greece,7,3,0,2026-08-30T14:55
22.48092,38.70944,Greece,7,3,0,2026-08-30T14:55
22.62951,39.70208,Greece,7,3,0,2026-08-30T14:55
22.88481,39.10425,Greece,7,3,0,2026-08-30T14:55
22.32983,39.03229,Greece,7,3,0,2026-08-30T14:55
26.18423,40.94148,Greece,7,3,0,2026-08-30T14:55
22.65484,39.46968,Greece,7,3,0,2026-08-30T14:55
21.63004,38.39233,Greece,7,3,0,2026-08-30T14:55
24.88760,40.96475,Greece,7,3,0,2026-08-30T14:55
22.91768,39.38955,Greece,7,3,0,2026-08-30T14:55
21.57201,38.34436,Greece,7,3,0,2026-08-30T14:55
25.30819,41.03095,Greece,7,3,0,2026-08-30T14:55
24.13715,40.85650,Greece,7,3,0,2026-08-30T14:55
22.06294,39.34509,Greece,7,3,0,2026-08-30T14:55
22.32920,39.02618,Greece,7,3,0,2026-08-30T14:55
23.35615,40.14117,Greece,7,3,0,2026-08-30T14:55
22.97087,40.87213,Greece,7,3,0,2026-08-30T14:55
21.10866,38.86745,Greece,7,3,0,2026-08-30T14:55
22.88517,39.06724,Greece,7,3,0,2026-08-30T14:55
22.50886,36.96545,Greece,7,3,0,2026-08-30T14:55
23.24871,38.61700,Greece,7,3,0,2026-08-30T14:55
22.72024,40.99341,Greece,7,3,0,2026-08-30T14:55
25.96297,40.91552,Greece,7,3,0,2026-08-30T14:55
22.38579,38.92009,Greece,7,3,0,2026-08-30T14:55
22.33135,39.68034,Greece,7,3,0,2026-08-30T14:55
22.29542,39.03193,Greece,7,3,0,2026-08-30T14:55
20.41183,39.37599,Greece,7,3,0,2026-08-30T14:55
20.53904,39.24546,Greece,7,3,0,2026-08-30T14:55
23.88733,41.03212,Greece,7,3,0,2026-08-30T14:55
22.32111,39.02798,Greece,7,3,0,2026-08-30T14:55
23.00006,40.79434,Greece,7,3,0,2026-08-30T14:55
22.65035,39.16821,Greece,7,3,0,2026-08-30T14:55
22.94975,40.81689,Greece,7,3,0,2026-08-30T14:55
25.41105,41.07246,Greece,7,3,0,2026-08-30T14:55
22.73326,39.20504,Greece,7,3,0,2026-08-30T14:55
20.54883,39.38569,Greece,7,3,0,2026-08-30T14:55
23.40421,39.98397,Greece,7,3,0,2026-08-30T14:55
21.89585,40.22732,Greece,7,3,0,2026-08-30T14:55
22.72823,37.32954,Greece,7,3,0,2026-08-30T14:55
22.16894,41.77072,Greece,7,3,0,2026-08-30T14:55
22.06905,39.32514,Greece,7,3,0,2026-08-30T14:55
22.30108,39.47274,Greece,7,3,0,2026-08-30T14:55
23.30558,38.28732,Greece,7,3,0,2026-08-30T14:55
25.91950,40.85821,Greece,7,3,0,2026-08-30T14:55
20.88713,39.11233,Greece,7,3,0,2026-08-30T14:55
22.10013,39.26056,Greece,7,3,0,2026-08-30T14:55
22.76371,38.71698,Greece,7,3,0,2026-08-30T14:55
21.90986,40.29263,Greece,7,3,0,2026-08-30T14:55
21.63642,40.59365,Greece,7,3,0,2026-08-30T14:55
20.52628,39.30565,Greece,7,3,0,2026-08-30T14:55
22.28904,39.54847,Greece,7,3,0,2026-08-30T14:55
22.37923,41.90555,Greece,7,3,0,2026-08-30T14:55
21.78940,40.16148,Greece,7,3,0,2026-08-30T14:55
22.71071,40.97786,Greece,7,3,0,2026-08-30T14:55
22.80405,38.56095,Greece,7,3,0,2026-08-30T14:55
22.77431,38.54595,Greece,7,3,0,2026-08-30T14:55
21.68259,40.38165,Greece,7,3,0,2026-08-30T14:55
22.52413,40.51595,Greece,7,3,0,2026-08-30T14:55
26.23894,40.94903,Greece,7,3,0,2026-08-30T14:55
23.76821,38.43159,Greece,7,3,0,2026-08-30T14:55
19.44722,40.84994,Greece,7,3,0,2026-08-30T14:55
22.86163,38.69605,Greece,7,3,0,2026-08-30T14:55
21.66543,40.40681,Greece,7,3,0,2026-08-30T14:55
22.79551,37.19748,Greece,7,3,0,2026-08-30T14:55
22.81662,38.73962,Greece,7,3,0,2026-08-30T14:55
24.89227,41.05808,Greece,7,3,0,2026-08-30T14:55
23.39487,40.05754,Greece,7,3,0,2026-08-30T14:55
21.11063,38.81742,Greece,7,3,0,2026-08-30T14:55
21.94777,40.23675,Greece,7,3,0,2026-08-30T14:55
23.69374,40.20729,Greece,7,3,0,2026-08-30T14:55
22.92469,38.37536,Greece,7,3,0,2026-08-30T14:55
22.73443,38.75391,Greece,7,3,0,2026-08-30T14:55
20.38920,39.40608,Greece,7,3,0,2026-08-30T14:55
23.05540,40.87402,Greece,7,3,0,2026-08-30T14:55
23.02961,38.25633,Greece,7,3,0,2026-08-30T14:55
23.28788,38.29585,Greece,7,3,0,2026-08-30T14:55
19.69830,39.74061,Greece,7,3,0,2026-08-30T14:55
22.48515,40.19642,Greece,7,3,0,2026-08-30T14:55
22.31599,39.62527,Greece,7,3,0,2026-08-30T14:55
22.47742,39.41030,Greece,7,3,0,2026-08-30T14:55
22.89208,38.96654,Greece,7,3,0,2026-08-30T14:55
20.91561,39.41363,Greece,7,3,0,2026-08-30T14:55
22.35282,39.06832,Greece,7,3,0,2026-08-30T14:55
23.17236,37.33672,Greece,7,3,0,2026-08-30T14:55
19.45333,40.83728,Greece,7,3,0,2026-08-30T14:55
19.39045,40.76020,Greece,7,3,0,2026-08-30T14:55
22.28276,39.57461,Greece,7,3,0,2026-08-30T14:55
22.44427,40.79542,Greece,7,3,0,2026-08-30T14:55
20.55736,39.35012,Greece,7,3,0,2026-08-30T14:55
23.04336,40.33449,Greece,7,3,0,2026-08-30T14:55
20.37716,39.41390,Greece,7,3,0,2026-08-30T14:55
23.36630,40.08916,Greece,7,3,0,2026-08-30T14:55
22.44059,38.73109,Greece,7,3,0,2026-08-30T14:55
26.45291,41.49440,Greece,7,3,0,2026-08-30T14:55
22.58998,39.25229,Greece,7,3,0,2026-08-30T14:55
20.81212,38.88587,Greece,7,3,0,2026-08-30T14:55
22.53096,40.36306,Greece,7,3,0,2026-08-30T14:55
22.43861,40.77341,Greece,7,3,0,2026-08-30T14:55
22.47419,40.83386,Greece,7,3,0,2026-08-30T14:55
22.84878,38.45108,Greece,7,3,0,2026-08-30T14:55
23.73273,38.57110,Greece,7,3,0,2026-08-30T14:55
21.83270,39.32209,Greece,7,3,0,2026-08-30T14:55
22.04973,39.83997,Greece,7,3,0,2026-08-30T14:55
22.05934,39.78993,Greece,7,3,0,2026-08-30T14:55
22.76299,39.34760,Greece,7,3,0,2026-08-30T14:55
22.53312,38.80879,Greece,7,3,0,2026-08-30T14:55
22.30036,39.58440,Greece,7,3,0,2026-08-30T14:55
22.49224,40.45909,Greece,7,3,0,2026-08-30T14:55
21.09994,38.70504,Greece,7,3,0,2026-08-30T14:55
21.66445,40.59518,Greece,7,3,0,2026-08-30T14:55
22.11585,41.79111,Greece,7,3,0,2026-08-30T14:55
22.21484,40.01649,Greece,7,3,0,2026-08-30T14:55
22.17289,38.95216,Greece,7,3,0,2026-08-30T14:55
22.42181,40.77907,Greece,7,3,0,2026-08-30T14:55
21.93870,41.88534,Greece,7,3,0,2026-08-30T14:55
22.54839,38.90473,Greece,7,3,0,2026-08-30T14:55
22.36989,39.00175,Greece,7,3,0,2026-08-30T14:55
22.50814,38.96950,Greece,7,3,0,2026-08-30T14:55
22.52683,40.47607,Greece,7,3,0,2026-08-30T14:55
23.99629,41.19759,Greece,7,3,0,2026-08-30T14:55
20.04972,39.40527,Greece,7,3,0,2026-08-30T14:55
22.85822,39.13434,Greece,7,3,0,2026-08-30T14:55
22.62394,38.94938,Greece,7,3,0,2026-08-30T14:55
22.90717,39.00274,Greece,7,3,0,2026-08-30T14:55
23.18359,37.39422,Greece,7,3,0,2026-08-30T14:55
22.86361,39.14009,Greece,7,3,0,2026-08-30T14:55
23.38831,40.07407,Greece,7,3,0,2026-08-30T14:55
23.06312,40.87833,Greece,7,3,0,2026-08-30T14:55
22.37205,39.06221,Greece,7,3,0,2026-08-30T14:55
21.66453,38.46761,Greece,7,3,0,2026-08-30T14:55
24.79220,41.06401,Greece,7,3,0,2026-08-30T14:55
22.16256,40.03050,Greece,7,3,0,2026-08-30T14:55
23.36280,40.12285,Greece,7,3,0,2026-08-30T14:55
22.96044,38.45926,Greece,7,3,0,2026-08-30T14:55
21.47535,41.01910,Greece,7,3,0,2026-08-30T14:55
20.37635,39.40402,Greece,7,3,0,2026-08-30T14:55
22.20855,41.76712,Greece,7,3,0,2026-08-30T14:55
22.95137,40.72634,Greece,7,3,0,2026-08-30T14:55
22.55225,39.38910,Greece,7,3,0,2026-08-30T14:55
23.88274,41.02278,Greece,7,3,0,2026-08-30T14:55
22.80486,38.73612,Greece,7,3,0,2026-08-30T14:55
24.66733,41.01038,Greece,101,7,0,2026-08-30T14:55
24.92524,41.08656,Greece,101,7,0,2026-08-30T14:55
22.20541,39.48073,Greece,101,7,0,2026-08-30T14:55
26.20462,40.92127,Greece,101,7,0,2026-08-30T14:55
22.61369,40.36234,Greece,101,7,0,2026-08-30T14:55
23.57552,38.38083,Greece,101,7,0,2026-08-30T14:55
24.94348,40.96717,Greece,101,7,0,2026-08-30T14:55
22.49054,38.81032,Greece,101,7,0,2026-08-30T14:55
22.98470,40.44831,Greece,101,7,0,2026-08-30T14:55
23.41131,40.08718,Greece,101,7,0,2026-08-30T14:55
22.73542,39.32245,Greece,101,7,0,2026-08-30T14:55
20.54586,39.23136,Greece,101,7,0,2026-08-30T14:55
24.12233,40.85354,Greece,101,7,0,2026-08-30T14:55
23.35921,40.11701,Greece,101,7,0,2026-08-30T14:55
22.69239,40.74511,Greece,101,7,0,2026-08-30T14:55
26.18360,40.95559,Greece,101,7,0,2026-08-30T14:55
23.33127,38.39332,Greece,101,7,0,2026-08-30T14:55
23.05324,40.81922,Greece,101,7,0,2026-08-30T14:55
23.40565,40.07093,Greece,101,7,0,2026-08-30T14:55
24.66985,40.93519,Greece,101,7,0,2026-08-30T14:55
22.92550,38.67270,Greece,101,7,0,2026-08-30T14:55
22.49107,40.51658,Greece,101,7,0,2026-08-30T14:55
22.79830,38.89800,Greece,101,7,0,2026-08-30T14:55
23.17433,38.25184,Greece,101,7,0,2026-08-30T14:55
22.89343,40.70846,Greece,101,7,0,2026-08-30T14:55
23.92281,37.99016,Greece,101,7,0,2026-08-30T14:55
26.20588,40.93457,Greece,101,7,0,2026-08-30T14:55
22.90897,38.93321,Greece,101,7,0,2026-08-30T14:55
22.44427,39.15186,Greece,101,7,0,2026-08-30T14:55
22.24610,39.44246,Greece,101,7,0,2026-08-30T14:55
21.24745,38.67279,Greece,101,7,0,2026-08-30T14:55
21.25104,38.68087,Greece,101,7,0,2026-08-30T14:55
22.78707,41.06240,Greece,101,7,0,2026-08-30T14:55
22.90412,40.97607,Greece,101,7,0,2026-08-30T14:55
21.07470,38.80017,Greece,101,7,0,2026-08-30T14:55
22.88139,38.95324,Greece,101,7,0,2026-08-30T14:55
22.28617,39.04289,Greece,101,7,0,2026-08-30T14:55
23.25545,40.30062,Greece,101,7,0,2026-08-30T14:55
21.23622,38.68195,Greece,101,7,0,2026-08-30T14:55
24.67174,41.01874,Greece,101,7,0,2026-08-30T14:55
23.32381,40.25742,Greece,101,7,0,2026-08-30T14:55
23.15322,38.94686,Greece,101,7,0,2026-08-30T14:55
22.46493,40.29146,Greece,101,7,0,2026-08-30T14:55
23.02647,40.80135,Greece,101,7,0,2026-08-30T14:55
25.41761,41.07668,Greece,101,7,0,2026-08-30T14:55
22.90232,38.94597,Greece,101,7,0,2026-08-30T14:55
21.92361,40.28248,Greece,101,7,0,2026-08-30T14:55
22.99296,40.40168,Greece,101,7,0,2026-08-30T14:55
23.39604,38.17593,Greece,101,7,0,2026-08-30T14:55
23.66571,38.30771,Greece,101,7,0,2026-08-30T14:55
22.72015,40.80683,Greece,101,7,0,2026-08-30T14:55
24.65718,40.99161,Greece,101,7,0,2026-08-30T14:55
22.88876,39.43492,Greece,101,7,0,2026-08-30T14:55
23.43089,38.76046,Greece,101,7,0,2026-08-30T14:55
23.95470,40.96987,Greece,101,7,0,2026-08-30T14:55
22.27880,39.03095,Greece,101,7,0,2026-08-30T14:55
26.19995,40.94939,Greece,101,7,0,2026-08-30T14:55
23.00060,40.82883,Greece,101,7,0,2026-08-30T14:55
22.33010,39.06598,Greece,101,7,0,2026-08-30T14:55
22.95901,40.49053,Greece,101,7,0,2026-08-30T14:55
21.69319,39.69624,Greece,101,7,0,2026-08-30T14:55
26.18926,40.96125,Greece,101,7,0,2026-08-30T14:55
22.98721,40.85992,Greece,101,7,0,2026-08-30T14:55
22.14379,39.35991,Greece,101,7,0,2026-08-30T14:55
23.32920,38.37455,Greece,101,7,0,2026-08-30T14:55
23.47132,38.39063,Greece,101,7,0,2026-08-30T14:55
22.27674,39.56203,Greece,101,7,0,2026-08-30T14:55
22.27036,39.62024,Greece,101,7,0,2026-08-30T14:55
25.80739,40.87052,Greece,101,7,0,2026-08-30T14:55
21.58782,40.81248,Greece,101,7,0,2026-08-30T14:55
24.95641,41.01119,Greece,101,7,0,2026-08-30T14:55
22.39100,39.59590,Greece,101,7,0,2026-08-30T14:55
22.99584,38.39467,Greece,101,7,0,2026-08-30T14:55
23.11307,40.50742,Greece,101,7,0,2026-08-30T14:55
20.84105,39.12518,Greece,101,7,0,2026-08-30T14:55
22.97886,40.77961,Greece,101,7,0,2026-08-30T14:55
26.25717,40.98784,Greece,101,7,0,2026-08-30T14:55
26.46747,41.45514,Greece,101,7,0,2026-08-30T14:55
23.86379,41.03913,Greece,101,7,0,2026-08-30T14:55
22.49305,36.98243,Greece,101,7,0,2026-08-30T14:55
22.24700,39.54730,Greece,101,7,0,2026-08-30T14:55
24.89694,41.08656,Greece,101,7,0,2026-08-30T14:55
26.21756,40.91974,Greece,101,7,0,2026-08-30T14:55
23.03599,40.80224,Greece,101,7,0,2026-08-30T14:55
22.44607,39.55089,Greece,101,7,0,2026-08-30T14:55
24.50303,40.98083,Greece,101,7,0,2026-08-30T14:55
22.36091,39.02457,Greece,101,7,0,2026-08-30T14:55
24.84619,41.02925,Greece,101,7,0,2026-08-30T14:55
25.40755,41.06752,Greece,101,7,0,2026-08-30T14:55
22.52916,40.78194,Greece,101,7,0,2026-08-30T14:55
22.34133,39.13740,Greece,101,7,0,2026-08-30T14:55
22.89370,38.46078,Greece,101,7,0,2026-08-30T14:55
22.32839,39.63533,Greece,101,7,0,2026-08-30T14:55
22.69113,39.18788,Greece,101,7,0,2026-08-30T14:55
24.95632,40.98712,Greece,101,7,0,2026-08-30T14:55
21.81500,40.29038,Greece,101,7,0,2026-08-30T14:55
23.08495,40.39549,Greece,101,7,0,2026-08-30T14:55
22.26218,39.64117,Greece,101,7,0,2026-08-30T14:55
22.88813,40.46520,Greece,101,7,0,2026-08-30T14:55
22.22266,39.55430,Greece,101,7,0,2026-08-30T14:55
23.13032,38.95019,Greece,101,7,0,2026-08-30T14:55
22.38588,39.67612,Greece,101,7,0,2026-08-30T14:55
22.67002,40.76496,Greece,101,7,0,2026-08-30T14:55
22.35723,39.06068,Greece,101,7,0,2026-08-30T14:55
26.49091,41.50131,Greece,101,7,0,2026-08-30T14:55
22.28042,39.51936,Greece,101,7,0,2026-08-30T14:55
24.88194,41.09626,Greece,101,7,0,2026-08-30T14:55
22.95874,40.80907,Greece,101,7,0,2026-08-30T14:55
22.15313,39.26828,Greece,101,7,0,2026-08-30T14:55
22.77674,38.57101,Greece,101,7,0,2026-08-30T14:55
24.92928,41.01775,Greece,101,7,0,2026-08-30T14:55
22.29973,39.64063,Greece,101,7,0,2026-08-30T14:55
20.75364,39.74816,Greece,101,7,0,2026-08-30T14:55
21.17441,38.62320,Greece,101,7,0,2026-08-30T14:55
20.84141,39.56365,Greece,101,7,0,2026-08-30T14:55
20.40761,39.53939,Greece,101,7,0,2026-08-30T14:55
22.50033,39.26774,Greece,101,7,0,2026-08-30T14:55
22.90628,38.94031,Greece,101,7,0,2026-08-30T14:55
23.89155,37.93401,Greece,101,7,0,2026-08-30T14:55
22.46233,39.15419,Greece,101,7,0,2026-08-30T14:55
25.64111,41.01901,Greece,101,7,0,2026-08-30T14:55
25.34421,41.09033,Greece,101,7,0,2026-08-30T14:55
22.73254,40.82192,Greece,101,7,0,2026-08-30T14:55
22.46628,40.28041,Greece,101,7,0,2026-08-30T14:55
22.51829,40.51505,Greece,101,7,0,2026-08-30T14:55
22.03832,39.82272,Greece,101,7,0,2026-08-30T14:55
23.91365,40.88148,Greece,101,7,0,2026-08-30T14:55
26.21280,40.95056,Greece,101,7,0,2026-08-30T14:55
21.15501,38.65859,Greece,101,7,0,2026-08-30T14:55
22.34959,39.12329,Greece,101,7,0,2026-08-30T14:55
22.91984,40.45765,Greece,101,7,0,2026-08-30T14:55
21.15339,38.62464,Greece,101,7,0,2026-08-30T14:55
22.60579,39.34652,Greece,101,7,0,2026-08-30T14:55
20.85084,39.58664,Greece,101,7,0,2026-08-30T14:55
22.48560,40.45235,Greece,101,7,0,2026-08-30T14:55
22.97760,40.85273,Greece,101,7,0,2026-08-30T14:55
22.97311,40.85614,Greece,101,7,0,2026-08-30T14:55
22.21924,41.77126,Greece,101,7,0,2026-08-30T14:55
21.84438,40.30512,Greece,101,7,0,2026-08-30T14:55
26.22834,40.93969,Greece,101,7,0,2026-08-30T14:55
26.19636,40.93501,Greece,101,7,0,2026-08-30T14:55
22.39118,39.54829,Greece,101,7,0,2026-08-30T14:55
20.53886,39.39988,Greece,101,7,0,2026-08-30T14:55
21.15285,38.67099,Greece,101,7,0,2026-08-30T14:55
25.62575,41.02808,Greece,101,7,0,2026-08-30T14:55
19.75067,40.60345,Greece,101,7,0,2026-08-30T14:55
22.97913,40.50086,Greece,101,7,0,2026-08-30T14:55
20.54353,39.25220,Greece,101,7,0,2026-08-30T14:55
26.21531,40.92729,Greece,101,7,0,2026-08-30T14:55
22.53904,40.76586,Greece,101,7,0,2026-08-30T14:55
22.70586,39.42010,Greece,101,7,0,2026-08-30T14:55
22.88427,38.51774,Greece,101,7,0,2026-08-30T14:55
22.37950,39.65788,Greece,101,7,0,2026-08-30T14:55
23.24216,40.28733,Greece,101,7,0,2026-08-30T14:55
22.40268,39.55053,Greece,101,7,0,2026-08-30T14:55
21.29856,38.69965,Greece,101,7,0,2026-08-30T14:55
24.32543,40.93582,Greece,101,7,0,2026-08-30T14:55
22.01910,39.59491,Greece,101,7,0,2026-08-30T14:55
23.43260,40.06625,Greece,101,7,0,2026-08-30T14:55
22.51910,40.51065,Greece,101,7,0,2026-08-30T14:55
21.60093,40.50939,Greece,101,7,0,2026-08-30T14:55
22.69373,40.77080,Greece,101,7,0,2026-08-30T14:55
21.85201,39.31868,Greece,101,7,0,2026-08-30T14:55
22.69041,40.81275,Greece,101,7,0,2026-08-30T14:55
23.85490,41.02736,Greece,101,7,0,2026-08-30T14:55
22.98865,40.78446,Greece,101,7,0,2026-08-30T14:55
23.01830,38.41982,Greece,101,7,0,2026-08-30T14:55
22.41544,39.14279,Greece,101,7,0,2026-08-30T14:55
25.85122,40.89064,Greece,101,7,0,2026-08-30T14:55
25.90467,40.89405,Greece,101,7,0,2026-08-30T14:55
21.98541,39.56149,Greece,101,7,0,2026-08-30T14:55
21.66193,40.61360,Greece,101,7,0,2026-08-30T14:55
23.73901,38.52510,Greece,101,7,0,2026-08-30T14:55
23.70200,40.37114,Greece,101,7,0,2026-08-30T14:55
21.48640,41.02655,Greece,101,7,0,2026-08-30T14:55
22.00805,39.31365,Greece,101,7,0,2026-08-30T14:55
23.55261,38.38811,Greece,101,7,0,2026-08-30T14:55
22.78842,40.76263,Greece,101,7,0,2026-08-30T14:55
22.78177,40.76209,Greece,101,7,0,2026-08-30T14:55
22.44203,38.92467,Greece,101,7,0,2026-08-30T14:55
20.57281,39.32263,Greece,101,7,0,2026-08-30T14:55
23.42146,40.07667,Greece,101,7,0,2026-08-30T14:55
22.99287,40.79533,Greece,101,7,0,2026-08-30T14:55
24.80307,41.09096,Greece,101,7,0,2026-08-30T14:55
23.26434,38.32945,Greece,101,7,0,2026-08-30T14:55
21.95092,40.16705,Greece,101,7,0,2026-08-30T14:55
23.35984,40.09320,Greece,101,7,0,2026-08-30T14:55
25.47052,41.10273,Greece,101,7,0,2026-08-30T14:55
22.46386,39.73594,Greece,101,7,0,2026-08-30T14:55
24.92802,41.03679,Greece,101,7,0,2026-08-30T14:55
24.12825,38.45899,Greece,101,7,0,2026-08-30T14:55
26.23849,40.94436,Greece,101,7,0,2026-08-30T14:55
25.63329,40.98496,Greece,101,7,0,2026-08-30T14:55
22.58360,40.43133,Greece,101,7,0,2026-08-30T14:55
25.02909,41.04739,Greece,101,7,0,2026-08-30T14:55
23.96198,40.99637,Greece,101,7,0,2026-08-30T14:55
22.57677,38.81328,Greece,101,7,0,2026-08-30T14:55
22.89208,40.97804,Greece,101,7,0,2026-08-30T14:55
21.30548,40.44624,Greece,101,7,0,2026-08-30T14:55
21.04191,39.10299,Greece,101,7,0,2026-08-30T14:55
22.71287,39.19255,Greece,101,7,0,2026-08-30T14:55
21.93484,40.25921,Greece,101,7,0,2026-08-30T14:55
23.38005,41.19508,Greece,101,7,0,2026-08-30T14:55
22.45433,38.81993,Greece,101,7,0,2026-08-30T14:55
26.22950,40.94427,Greece,101,7,0,2026-08-30T14:55
25.66608,41.00589,Greece,101,7,0,2026-08-30T14:55
22.31078,39.59922,Greece,101,7,0,2026-08-30T14:55
23.07166,40.38875,Greece,101,7,0,2026-08-30T14:55
25.68153,41.05242,Greece,101,7,0,2026-08-30T14:55
22.15430,39.30933,Greece,101,7,0,2026-08-30T14:55
22.02126,39.35371,Greece,101,7,0,2026-08-30T14:55
22.38211,39.05592,Greece,101,7,0,2026-08-30T14:55
22.51416,38.67431,Greece,101,7,0,2026-08-30T14:55
22.72670,39.19004,Greece,101,7,0,2026-08-30T14:55
22.23236,39.53858,Greece,101,7,0,2026-08-30T14:55
21.65726,40.64450,Greece,101,7,0,2026-08-30T14:55
25.86452,40.87644,Greece,101,7,0,2026-08-30T14:55
22.37241,39.59185,Greece,101,7,0,2026-08-30T14:55
22.72814,39.22786,Greece,101,7,0,2026-08-30T14:55
21.68115,39.61054,Greece,101,7,0,2026-08-30T14:55
22.47023,40.76811,Greece,101,7,0,2026-08-30T14:55
23.83999,41.34590,Greece,101,7,0,2026-08-30T14:55
20.70253,39.11988,Greece,101,7,0,2026-08-30T14:55
24.66724,40.90851,Greece,101,7,0,2026-08-30T14:55
22.87573,38.94552,Greece,101,7,0,2026-08-30T14:55
22.87214,38.51702,Greece,101,7,0,2026-08-30T14:55
21.24044,37.90518,Greece,101,7,0,2026-08-30T14:55
24.69851,40.95298,Greece,101,7,0,2026-08-30T14:55
21.59554,40.83081,Greece,101,7,0,2026-08-30T14:55
22.34240,39.02259,Greece,101,7,0,2026-08-30T14:55
26.24495,40.97472,Greece,101,7,0,2026-08-30T14:55
21.18259,38.66246,Greece,101,7,0,2026-08-30T14:55
22.89145,41.01541,Greece,101,7,0,2026-08-30T14:55
25.02001,41.02970,Greece,101,7,0,2026-08-30T14:55
22.92496,38.71447,Greece,101,7,0,2026-08-30T14:55
21.42855,38.57227,Greece,101,7,0,2026-08-30T14:55
22.55836,40.04658,Greece,101,7,0,2026-08-30T14:55
25.44078,41.08548,Greece,101,7,0,2026-08-30T14:55
25.66078,41.00841,Greece,101,7,0,2026-08-30T14:55
24.88922,41.02251,Greece,101,7,0,2026-08-30T14:55
22.88382,41.11315,Greece,101,7,0,2026-08-30T14:55
22.37843,40.85408,Greece,101,7,0,2026-08-30T14:55
22.74413,40.79254,Greece,101,7,0,2026-08-30T14:55
22.34492,39.07613,Greece,101,7,0,2026-08-30T14:55
22.28078,39.02035,Greece,101,7,0,2026-08-30T14:55
20.75894,39.14970,Greece,101,7,0,2026-08-30T14:55
22.49215,39.41632,Greece,101,7,0,2026-08-30T14:55
26.22474,40.97023,Greece,101,7,0,2026-08-30T14:55
23.86505,38.23531,Greece,101,7,0,2026-08-30T14:55
22.21350,41.77458,Greece,101,7,0,2026-08-30T14:55
26.16986,40.94984,Greece,101,7,0,2026-08-30T14:55
22.44095,40.30044,Greece,101,7,0,2026-08-30T14:55
22.86648,39.13290,Greece,101,7,0,2026-08-30T14:55
21.23676,38.66821,Greece,101,7,0,2026-08-30T14:55
21.15663,38.63066,Greece,101,7,0,2026-08-30T14:55
20.54955,39.39925,Greece,101,7,0,2026-08-30T14:55
22.28177,39.55835,Greece,101,7,0,2026-08-30T14:55
22.11154,39.59805,Greece,101,7,0,2026-08-30T14:55
24.56250,40.96789,Greece,101,7,0,2026-08-30T14:55
22.82004,38.89018,Greece,101,7,0,2026-08-30T14:55
23.23937,40.29946,Greece,101,7,0,2026-08-30T14:55
25.85562,40.87052,Greece,101,7,0,2026-08-30T14:55
24.93683,41.03994,Greece,101,7,0,2026-08-30T14:55
24.69770,40.92756,Greece,101,7,0,2026-08-30T14:55
22.80522,39.18114,Greece,101,7,0,2026-08-30T14:55
22.80593,41.09599,Greece,101,7,0,2026-08-30T14:55
22.26380,39.55493,Greece,101,7,0,2026-08-30T14:55
22.35543,39.05322,Greece,101,7,0,2026-08-30T14:55
21.43331,38.02357,Greece,101,7,0,2026-08-30T14:55
22.35866,39.68330,Greece,101,7,0,2026-08-30T14:55
22.71691,40.75814,Greece,101,7,0,2026-08-30T14:55
25.66824,40.99385,Greece,101,7,0,2026-08-30T14:55
26.43109,41.41849,Greece,101,7,0,2026-08-30T14:55
22.42523,39.77906,Greece,101,7,0,2026-08-30T14:55
21.19966,37.92835,Greece,101,7,0,2026-08-30T14:55
22.50024,36.95736,Greece,101,7,0,2026-08-30T14:55
22.69311,40.96430,Greece,101,7,0,2026-08-30T14:55
24.94743,40.97418,Greece,101,7,0,2026-08-30T14:55
23.07291,40.39324,Greece,101,7,0,2026-08-30T14:55
22.84932,38.69525,Greece,101,7,0,2026-08-30T14:55
